id_fibra,classe,file,durata_s,rms_dbfs,picco_dbfs,crest_db,clipping_pct,baricentro_hz,banda_spettrale_hz,flatness_spettrale,rolloff_85_hz,rolloff_95_hz,picco_spettrale_hz,energia_bassa_pct,energia_media_pct,energia_alta_pct,kurtosis,skewness,zero_crossing_rate_hz
fibra1,RUMORE_AMBIENTALE,campione_1785916704994.wav,1.5,-42.861437155488275,-27.25100657116524,15.610430584323034,0.0,5996.354935615418,3829.427709194971,0.2760426410592586,10808.0,11820.0,0.0,8.16165454281125,14.518681909241195,77.31966354794756,3.047955571484507,-0.1280629086139846,4923.333333333333
fibra1,RUMORE_AMBIENTALE,campione_1785916706511.wav,1.5,-42.927417972460105,-27.374038223572125,15.55337974888798,0.0,5996.539700759493,3835.2395988069875,0.2727669346766439,10800.0,11797.333333333332,6.0,7.605983968681559,15.340904614051738,77.0531114172667,3.0053498279357695,0.07405736799197965,4899.333333333333
fibra1,RUMORE_AMBIENTALE,campione_1785916708066.wav,1.5,-43.036135071998785,-27.36165634059838,15.674478731400406,0.0,5996.657738986916,3843.0294752986288,0.2793749474781953,10772.0,11772.666666666666,110.66666666666666,7.713149000097407,14.996700247262572,77.29015075264002,2.9321570837199857,0.05805794327654931,4900.0
fibra1,RUMORE_AMBIENTALE,campione_1785916793722.wav,1.5,-43.2023554739067,-28.253466176885258,14.948889297021442,0.0,5996.076801331391,3822.976681146792,0.28534750468167935,10716.666666666666,11699.333333333332,115.33333333333333,6.966613623049828,15.16788312460934,77.86550325234083,3.029999585733205,-0.002481245185348761,4932.0
fibra1,RUMORE_AMBIENTALE,campione_1785916795255.wav,1.5,-43.054635909691626,-28.754374868170576,14.30026104152105,0.0,5996.176608623033,3867.095991246786,0.2736241242979716,10900.666666666666,11836.666666666666,114.66666666666666,9.190955553174947,14.532407652831562,76.27663679399348,2.800527505799563,-0.01606423764930163,4816.0
fibra1,RUMORE_AMBIENTALE,campione_1785916796790.wav,1.5,-43.262909721327304,-28.667659777880154,14.59524994344715,0.0,5996.370428543699,3807.338002139441,0.2816717365423483,10757.333333333332,11800.0,112.66666666666666,7.91849124271286,14.012491534873135,78.069017222414,2.8870133091535237,0.005061431874419592,4933.333333333333
fibra1,RUMORE_AMBIENTALE,campione_1785916798304.wav,1.5,-43.29751035689708,-28.461604476523643,14.835905880373435,0.0,5996.05332394502,3837.0926367888246,0.28310777892526806,10762.666666666666,11709.333333333332,4.666666666666666,7.100525378872777,15.934355487414376,76.96511913371285,2.794760673368134,-0.004266700104243217,4957.333333333333
fibra1,RUMORE_AMBIENTALE,campione_1785916799821.wav,1.5,-43.18690175377426,-27.56824939580438,15.618652357969879,0.0,5996.612026922016,3825.682164778175,0.2835339056275162,10743.333333333332,11704.666666666666,112.0,7.156653982484076,14.960755793740745,77.8825902237752,2.911562009122104,0.0024852592559138427,5004.0
fibra1,RUMORE_AMBIENTALE,campione_1785916801338.wav,1.5,-43.17344927705663,-28.39166940138034,14.781779875676293,0.0,5996.213569720714,3831.8486373968103,0.27554286392722627,10740.666666666666,11760.0,118.66666666666666,7.461335943049332,14.70512711838327,77.8335369385674,2.9393828864808045,-0.0871816191626315,4958.0
fibra1,RUMORE_AMBIENTALE,campione_1785916802862.wav,1.5,-43.11127088135586,-27.318458222392856,15.792812658963001,0.0,5996.233483934813,3887.0067416655197,0.2699459940474192,11068.0,11931.333333333332,4.666666666666666,10.862407598205523,13.853338692857175,75.2842537089373,3.4369585550933186,-0.15476876179204052,4823.333333333333
fibra1,RUMORE_AMBIENTALE,campione_1785916804232.wav,1.5,-43.35923827541155,-27.858128003174304,15.501110272237245,0.0,5996.459733137385,3824.953953582399,0.28501746805756784,10742.666666666666,11685.333333333332,116.66666666666666,7.206515633509029,14.910444975635999,77.88303939085498,2.924511015905124,0.06232779127600101,5009.333333333333
fibra1,SWEEP,campione_1785917091240.wav,14.0,-40.43804950972871,-21.236517127217827,19.20153238251088,0.0,5996.619889112082,3923.9918029147193,0.19881068363173252,11886.214285714284,11897.142857142857,104.71428571428571,20.41048904119344,10.62313967300323,68.96637128580332,5.986595886907681,-0.011908740934054172,3714.5714285714284
fibra1,SWEEP,campione_1785917106829.wav,14.0,-42.59109904467297,-24.692879982227662,17.89821906244531,0.0,5996.423450559671,4054.0424860704557,0.214304616707375,11667.0,11881.214285714284,118.35714285714285,20.088130964267233,11.129569745553635,68.78229929017913,3.4235723589590856,0.02378336632076792,4371.428571428572
fibra1,SWEEP,campione_1785917124266.wav,14.0,-42.7609891341331,-24.61136425838461,18.149624875748486,0.0,5996.392008449284,4024.0685026088677,0.2140975669552393,11796.42857142857,11884.5,173.85714285714286,19.908832344067807,10.680116066678771,69.4110515892534,3.381731485428121,0.011479839040550721,4464.571428571428
fibra1,SWEEP,campione_1785917250918.wav,14.0,-42.740063444361205,-17.599323697012036,25.14073974734917,0.0,5996.227311410883,3926.351881700391,0.24956055543853814,11339.5,11883.071428571428,119.71428571428571,13.213494312237602,13.5853121452282,73.20119354253417,3.704573101112926,0.03220500420693019,4346.357142857143
fibra1,SWEEP,campione_1785917265991.wav,14.0,-41.081984333312064,-24.245077409182976,16.83690692412909,0.0,5996.8312909083015,4123.078743817787,0.15355370864138282,11881.785714285714,11890.92857142857,115.28571428571428,28.7445284764329,7.915712704786128,63.339758818780986,3.374221748789979,0.0052749368581508325,3574.1428571428573
fibra1,SWEEP,campione_1785917286477.wav,14.0,-41.53505287769015,-24.82122263687406,16.713830240816087,0.0,5996.744414865809,4119.776917864446,0.16641871996891977,11854.642857142857,11887.92857142857,118.64285714285714,26.993898342945265,8.568718807059799,64.43738284999495,3.2702111438268444,-0.015360180927919244,3775.285714285714
fibra1,SWEEP,campione_1785917303748.wav,14.0,-40.993426466818065,-24.09513231314904,16.898294153669024,0.0,5996.908318343335,4147.992285389123,0.14620955894245094,11832.5,11886.0,118.35714285714285,29.918372325739572,7.562139640665905,62.51948803359454,3.2347594761266025,0.006332680280709016,3466.0
fibra1,SWEEP,campione_1785917319160.wav,14.0,-41.638349876675925,-24.50830632598542,17.130043550690505,0.0,5996.66416894967,4118.096090445955,0.17023603505690227,11830.571428571428,11885.785714285714,120.42857142857142,26.63113472493898,8.584577825725578,64.78428744933544,3.466824118347911,-0.02406675336820509,3857.3571428571427
fibra1,SWEEP,campione_1785917372864.wav,14.0,-42.0826850324991,-22.751950199822055,19.330734832677045,0.0,5996.700891149568,4109.267402309922,0.1623923459139604,11878.714285714284,11887.92857142857,118.21428571428571,27.630183246156474,8.190321557503285,64.17949519634024,3.8667216681604986,0.018870487398951988,4050.3571428571427
fibra1,SWEEP,campione_1785917392996.wav,14.0,-42.774140482848104,-24.4949536877029,18.279186795145204,0.0,5996.416138311611,4060.9307114544904,0.19746188351859856,11819.071428571428,11887.571428571428,112.35714285714285,22.48678450899996,10.02169098209377,67.49152450890628,3.352731381588174,-0.004631411925915429,4348.285714285715
fibra1,SWEEP,campione_1785917420091.wav,14.0,-42.96860393810604,-24.75223188903778,18.216372049068262,0.0,5996.275576486904,4055.7592140925067,0.20984076009559785,11786.714285714284,11883.5,121.35714285714285,20.717108014650854,10.754529298641243,68.5283626867079,3.4290654746019182,-0.021472430154062572,4468.214285714285
fibra1,SWEEP,campione_1785917487815.wav,14.0,-43.19678213888574,-26.14017139429725,17.056610744588486,0.0,5996.2196937888,4000.5172306253594,0.24075587599971612,11542.071428571428,11839.5,121.92857142857142,15.68175702559917,12.785946036324328,71.5322969380765,3.340534201062254,0.006641564583722127,4576.0
fibra1,SWEEP,campione_1785917503244.wav,14.0,-43.08756668299381,-25.232549766382263,17.855016916611547,0.0,5996.275836090132,4055.733158081486,0.2163371639658331,11648.857142857143,11879.5,111.64285714285714,19.653880838404252,11.214594469690468,69.13152469190528,3.479827420649568,-0.002310285012379533,4538.428571428572
fibra1,SWEEP,campione_1785917520682.wav,14.0,-43.206732569064,-25.885932089055046,17.320800480008955,0.0,5996.097936267917,3992.500143366141,0.24447074819854156,11488.785714285714,11829.92857142857,5.142857142857142,14.969226691031707,13.052361089871306,71.97841221909697,3.503017556081458,-0.013497474236445149,4588.214285714285
fibra1,SWEEP,campione_1785917536950.wav,14.0,-43.30607852422347,-25.766696878698617,17.539381645524855,0.0,5996.174173506183,4049.0777571387903,0.22120118629994534,11650.357142857143,11878.142857142857,115.28571428571428,19.28132472012843,11.416571971935436,69.30210330793611,3.3848001000316987,-0.009436758369278075,4606.714285714285
fibra1,SWEEP,campione_1785917556062.wav,14.0,-43.273155579371405,-23.405446239785977,19.867709339585428,0.0,5996.060473337271,3997.743421160684,0.24711647674698112,11467.142857142857,11829.714285714284,112.57142857142857,14.634305426305273,13.50919740760062,71.85649716609412,3.49978416537118,-0.000568638498126435,4574.071428571428
fibra1,SWEEP,campione_1785917571995.wav,14.0,-42.96211493851415,-8.969814717456677,33.99230022105747,0.0,5996.494279552185,4081.137371414697,0.22063550660373102,11626.357142857143,11888.071428571428,111.85714285714285,18.829141561118455,12.483056656554913,68.68780178232662,62.37974625894812,-1.4005353372109215,4472.928571428572
fibra1,SWEEP,campione_1785917588239.wav,14.0,-43.19958656607522,-26.457649449781012,16.741937116294206,0.0,5996.101872319929,4016.7775854488764,0.23702422570847653,11564.785714285714,11851.071428571428,114.35714285714285,16.09426432535727,13.05175315439442,70.85398252024831,3.4250217580670084,-0.0017662640483328083,4558.5
fibra2,MOTORE,campione_1785920487372.wav,5.0,-25.20821247834093,-14.188113939746938,11.020098538593992,0.0,5999.329395257484,4725.484239563078,0.004001590117205673,11901.400000000001,11901.400000000001,98.80000000000001,49.47249496226212,0.23823084887791282,50.28927418885997,1.2994558241200664,-0.13336731144539143,504.6
fibra2,MOTORE,campione_1785920492483.wav,5.0,-25.537418607688206,-14.30978810596148,11.227630501726725,0.0,5999.261217139067,4670.890210949573,0.003447396955104931,11901.400000000001,11901.400000000001,98.80000000000001,49.543884883139086,0.19420140728669294,50.261913709574216,1.3283922115412174,-0.10395298938803246,503.0
fibra2,MOTORE,campione_1785920507693.wav,5.0,-25.882414745367882,-13.378545290341892,12.50386945502599,0.0,5999.255309594084,4817.248944744398,0.00379254283658723,11901.2,11908.800000000001,98.80000000000001,49.51304922773318,0.2177714905376673,50.269179281729166,1.6738137780940407,0.058090563414237295,517.4
fibra2,MOTORE,campione_1785920513436.wav,5.0,-27.790045958647333,-15.497008391250489,12.293037567396844,0.0,5999.1617408598195,4633.651140750869,0.00603231615184267,11901.2,11909.400000000001,98.80000000000001,49.16087732471721,0.37422171545932265,50.464900959823474,1.4652253614333368,0.3414683153400583,590.6
fibra2,MOTORE,campione_1785920538840.wav,5.0,-27.043635315372434,-15.449785243471002,11.593850071901432,0.0,5999.388982405087,4590.688026614978,0.004705366355428076,11901.400000000001,11901.400000000001,98.80000000000001,49.36995032266089,0.27222954113347536,50.357820136205646,1.363328611876934,0.4253664713686618,564.2
fibra2,MOTORE,campione_1785920582542.wav,5.0,-27.480179968848475,-15.58585114147924,11.894328827369234,0.0,5999.255228737049,4622.460851344736,0.005066141935707525,11901.2,11901.400000000001,98.80000000000001,49.3143079913157,0.30573312803121794,50.379958880653085,1.454320605874023,0.4250648603977678,569.8
fibra2,MOTORE,campione_1785920587610.wav,5.0,-27.440870597879385,-15.396574221929448,12.044296375949937,0.0,5999.246770675644,4601.0392314177625,0.004692707070852234,11901.2,11901.400000000001,98.80000000000001,49.35493034551762,0.28144229118484726,50.36362736329755,1.4676968803544828,0.43102979376825484,577.0
fibra2,MOTORE,campione_1785920592685.wav,5.0,-27.50517039656782,-15.424704151619055,12.080466244948765,0.0,5999.418606848911,4564.48065140929,0.005321709413256354,11901.2,11901.400000000001,98.80000000000001,49.25187601995526,0.325815415912424,50.4223085641323,1.5060724614391914,0.4410662700488867,580.8
fibra2,MOTORE,campione_1785920597767.wav,5.0,-27.569574580387464,-15.241934396140469,12.327640184246995,0.0,5999.247144342604,4605.630183394425,0.00527140728265479,11901.2,11901.400000000001,98.80000000000001,49.27799306205015,0.3250085848258996,50.39699835312395,1.5014762937673671,0.43760155039079274,603.4
fibra2,MOTORE,campione_1785920602846.wav,5.0,-27.563854449726584,-15.622605029540173,11.941249420186411,0.0,5999.169513191973,4614.152389535202,0.005200840967376508,11901.400000000001,11901.400000000001,98.80000000000001,49.28668513986218,0.32617842576053885,50.387136434377304,1.4834742031781571,0.4173961163907596,604.6
fibra2,MOTORE,campione_1785920608095.wav,5.0,-27.55723512311926,-15.764682227685071,11.792552895434188,0.0,5999.159130275222,4653.826808822143,0.005850854823418926,11901.400000000001,11901.400000000001,98.80000000000001,49.193178287966035,0.3750082445527087,50.43181346748124,1.4840694405235357,0.4264836624367517,612.2
fibra2,MOTORE,campione_1785920613039.wav,5.0,-27.639443992021015,-15.440371344876098,12.199072647144916,0.0,5999.343753675654,4632.2358011971255,0.005715274193673718,11901.400000000001,11901.400000000001,98.80000000000001,49.222311324555236,0.36151589025313824,50.41617278519164,1.5162191043616184,0.4433098737836201,608.8
fibra2,MOTORE,campione_1785920618101.wav,5.0,-27.804289952750917,-15.790765999793539,12.013523952957378,0.0,5999.151103071491,4690.299896536432,0.0054600212855559355,11901.2,11901.400000000001,98.80000000000001,49.306540776530134,0.29802226006057175,50.395436963409296,1.4946161646163878,0.4371470117664096,595.4
fibra2,MOTOREa5M,campione_1785920168189.wav,5.0,-41.39074402220362,-26.374424065788237,15.016319956415384,0.0,5997.012677578055,3997.855627389207,0.12025711975910579,11950.6,11950.6,49.400000000000006,31.164710064413413,7.741526151808769,61.09376378377782,2.5087224038676332,-0.4002575042387539,2766.4
fibra2,MOTOREa5M,campione_1785920173261.wav,5.0,-41.33505115159461,-24.895421823689382,16.43962932790523,0.0,5997.105557044138,4002.8176674365054,0.11541575820438374,11950.6,11950.6,49.400000000000006,32.54592169745068,7.068012225406874,60.386066077142445,2.5135275939137474,-0.4618364326912224,2686.4
fibra2,MOTOREa5M,campione_1785920178172.wav,5.0,-41.32941263939539,-25.885932089055046,15.443480550340347,0.0,5997.06232561025,3990.501928804075,0.10941997138105411,11950.6,11950.6,49.400000000000006,33.15035537074554,6.761979024158216,60.08766560509625,2.323754948336819,-0.4715825933170526,2596.2
fibra2,MOTOREa5M,campione_1785920183241.wav,5.0,-41.22786813352007,-25.813159399722597,15.414708733797472,0.0,5997.239001837745,3993.6542785571223,0.11182023203194688,11950.6,11950.6,49.400000000000006,32.980222989420945,6.856509586788795,60.16326742379025,2.3254949274005767,-0.46763702843881755,2610.4
fibra2,MOTOREa5M,campione_1785920188157.wav,5.0,-41.22086597244447,-25.388880456141862,15.831985516302609,0.0,5997.150123296032,3999.995759587786,0.10677272559873292,11950.6,11950.6,49.400000000000006,33.44960044942316,6.876147613716408,59.674251936860415,2.318566293474694,-0.4584067756355815,2582.4
fibra2,MOTOREa5M,campione_1785920193233.wav,5.0,-40.96185528173659,-24.214880593828873,16.746974687907716,0.0,5997.021376966057,4023.612910039663,0.10998302157257611,11950.6,11950.6,49.400000000000006,32.91913812610756,7.2209857192641085,59.859876154628346,2.512470559447924,-0.4626978198889793,2599.8
fibra2,MOTOREa5M,campione_1785920198326.wav,5.0,-40.92801225326178,-21.999515227666873,18.928497025594904,0.0,5997.2459906758095,4036.1181072190257,0.11055134316784852,11950.6,11950.6,49.400000000000006,32.72972091297869,7.422921233070024,59.84735785395127,2.5693944764955896,-0.45430273335048105,2548.8
fibra2,MOTOREa5M,campione_1785920203227.wav,5.0,-41.02564482655752,-23.08956090071256,17.936083925844958,0.0,5997.097755545341,3993.232910767887,0.1082050485830104,11950.6,11950.6,49.400000000000006,33.30233466806573,6.805057427098626,59.89260790483564,2.4740260138793175,-0.45426340850148944,2591.2
fibra2,MOTOREa5M,campione_1785920208304.wav,5.0,-41.03831561225495,-21.962886925421206,19.075428686833742,0.0,5997.164659613138,3996.4262235438982,0.10565392747304887,11950.6,11950.6,49.400000000000006,33.657436664136945,6.6218534359436,59.72070989991947,2.4208335255400932,-0.5028103902829149,2503.2
fibra2,MOTOREa5M,campione_1785920213216.wav,5.0,-41.04749788398525,-26.435377926154114,14.612119957831137,0.0,5997.050105348177,4016.1828591871704,0.1050012415950991,11950.6,11950.6,49.400000000000006,33.8175290836456,6.722118222902487,59.46035269345192,2.3027754882766516,-0.5057837156519608,2488.4
fibra2,MOTOREa5M,campione_1785920218306.wav,5.0,-40.78426097129921,-25.90683676693589,14.877424204363322,0.0,5997.152302793281,3997.487411605555,0.10899229703374332,11950.6,11950.6,49.400000000000006,32.87844204325672,6.896180968800297,60.22537698794298,2.4973354864861292,-0.5223584446698134,2646.4
fibra2,MOTOREa5M,campione_1785920223225.wav,5.0,-40.898859318022375,-25.73585936890034,15.162999949122035,0.0,5997.286490335563,3985.208564618891,0.10434778185718746,11950.6,11950.6,49.400000000000006,33.84096505643582,6.465757657655234,59.69327728590896,2.3443476030876225,-0.5076451573411478,2580.8
fibra2,MOTOREa5M,campione_1785920228303.wav,5.0,-40.95458461517177,-24.77057590744588,16.184008707725887,0.0,5997.269949926173,3992.9218810675875,0.10369844370952909,11950.6,11950.800000000001,49.400000000000006,33.83124455856414,6.572085784284141,59.59666965715171,2.3374516279561854,-0.5060309866697603,2540.4
fibra2,MOTOREa5M,campione_1785920233367.wav,5.0,-40.90440237824364,-25.880713771405105,15.023688606838533,0.0,5997.112574523182,3988.842883642394,0.10850417156689805,11950.6,11950.6,49.400000000000006,33.28754821995712,6.7536977755910685,59.9587540044518,2.391711345087826,-0.5039929575569481,2542.8
fibra2,MOTOREa5M,campione_1785920238276.wav,5.0,-40.9699105665613,-25.49302311336742,15.476887453193882,0.0,5997.067467112318,3997.243137804046,0.104333153737617,11950.6,11950.6,49.400000000000006,33.89611241695742,6.549143886665759,59.55474369637683,2.380994011731074,-0.5382201535424207,2563.2
fibra2,MOTOREa5M,campione_1785920243353.wav,5.0,-40.87512253817514,-26.30293486010539,14.572187678069753,0.0,5997.198543001911,3988.5364368022633,0.1087542341411111,11950.6,11950.6,49.400000000000006,33.09869828862646,6.848817905668369,60.05248380570518,2.3353662713039762,-0.4862277943771864,2535.2
fibra2,MOTOREa5M,campione_1785920248295.wav,5.0,-40.85210905849416,-23.215307494329025,17.636801564165133,0.0,5997.298839367668,4025.829497880994,0.10744669287611508,11950.6,11950.6,49.400000000000006,33.375105957016814,7.049008892629396,59.57588515035381,2.493664031351938,-0.49827108200987597,2523.2
fibra2,MOTOREa5M,campione_1785920253381.wav,5.0,-20.362691845391645,-0.005303056152737309,20.357388789238907,0.0,5999.946279720239,4513.613033884506,0.06083315285033132,11997.2,11999.400000000001,0.8,45.28407587959088,2.4394120528998595,52.27651206750925,52.63463061027775,4.004072732467216,2337.0
fibra2,MOTOREa5M,campione_1785920258421.wav,5.0,-39.74283103085959,-23.46844480795483,16.274386222904763,0.0,5997.333165682455,4137.834669340588,0.08347009089432643,11950.6,11997.0,49.400000000000006,37.22427835240639,5.455722405663395,57.3199992419302,3.613582156263507,-0.1717139851283591,2475.8
fibra2,RUMORE_AMBIENTALE,campione_1785918966257.wav,1.5,-44.63685603410667,-27.69589150808074,16.94096452602593,0.0,5995.302886713941,3917.846852884233,0.2619379632837611,10950.666666666666,11726.666666666666,1.3333333333333333,8.241243142991092,17.06127310371056,74.69748375329833,3.33970561456945,-0.021920786205312764,4630.0
fibra2,RUMORE_AMBIENTALE,campione_1785918967777.wav,1.5,-44.651159509459205,-27.58727654345742,17.063882966001785,0.0,5995.722912328321,3925.6812881344013,0.25866135433392873,11027.333333333332,11827.333333333332,4.666666666666666,9.346725449668634,16.19861380238979,74.45466074794159,3.3977162976305593,0.0030458423375416136,4625.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785918969322.wav,1.5,-44.57566561019138,-28.496784311604127,16.078881298587252,0.0,5995.642266923628,3961.184993597654,0.2558273097028747,11076.0,11772.666666666666,8.0,9.463031999298885,16.890142527117938,73.64682547358318,3.1838631964404476,-0.022902516697778527,4534.666666666667
fibra2,RUMORE_AMBIENTALE,campione_1785918970828.wav,1.5,-44.353060743472895,-27.24490049749516,17.108160245977736,0.0,5995.549823236555,3957.0698326343336,0.2545637109980728,11076.666666666666,11827.333333333332,6.666666666666666,9.713357375109858,17.13930828646429,73.14733433842585,3.3428612174276555,0.010998316260801236,4540.0
fibra2,RUMORE_AMBIENTALE,campione_1785918972348.wav,1.5,-44.501854453005805,-27.963572568812488,16.538281884193317,0.0,5995.139890648803,3919.086820978655,0.2630067315212599,11002.666666666666,11780.666666666666,36.666666666666664,8.48668906484297,16.277094810501374,75.23621612465566,3.3771345827289867,-0.029437703757772354,4632.666666666667
fibra2,RUMORE_AMBIENTALE,campione_1785918973869.wav,1.5,-44.98848537962247,-26.49676255941534,18.491722820207126,0.0,5995.596497713357,3922.3100912812147,0.26517656691681446,10969.333333333332,11774.0,7.333333333333333,8.673451509496251,16.894229317867122,74.43231917263662,3.277617159633592,0.006348971451356177,4680.0
fibra2,RUMORE_AMBIENTALE,campione_1785918975404.wav,1.5,-44.129291881324264,-26.60382320747987,17.525468673844394,0.0,5995.3252565747025,3954.7397900300016,0.2573562551542708,11070.0,11797.333333333332,6.0,9.464251484618563,16.98036414664637,73.55538436873506,4.482378633110505,0.04774425120189377,4510.0
fibra2,RUMORE_AMBIENTALE,campione_1785918976753.wav,1.5,-44.668133212467055,-26.76404178484038,17.904091427626675,0.0,5995.423924024562,3962.0059118333797,0.2542681587605035,11096.0,11759.333333333332,8.666666666666666,9.113818061153339,17.494420666020815,73.39176127282583,3.596604424813137,-0.03282972455644437,4576.0
fibra2,RUMORE_AMBIENTALE,campione_1785918978287.wav,1.5,-43.969192757242006,-26.46880666320371,17.500386094038294,0.0,5995.394722732444,4001.1658682214115,0.25202648558988294,11178.666666666666,11852.0,3.333333333333333,10.1059829228464,17.81419445049057,72.07982262666303,3.7463250274797817,0.012903595676372646,4410.0
fibra2,RUMORE_AMBIENTALE,campione_1785918979807.wav,1.5,-44.354550786972325,-27.190138141001178,17.164412645971147,0.0,5995.3823572572555,3985.8919433885885,0.2528749719338102,11148.0,11835.333333333332,2.0,10.35243518761252,17.04140848074823,72.60615633163924,3.8727425375462587,0.06534508201484591,4556.0
fibra2,RUMORE_AMBIENTALE,campione_1785918981325.wav,1.5,-44.0849582594715,-25.52801667225026,18.55694158722124,0.0,5995.450377929749,4001.142773498392,0.24747199401803696,11192.666666666666,11830.666666666666,2.6666666666666665,10.742575934577935,17.27688132419399,71.98054274122805,3.7427061993319866,0.015357001112713443,4441.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785918982845.wav,1.5,-44.681449610587684,-27.950321781466144,16.73112782912154,0.0,5995.22172583991,3947.56878063846,0.2616742654087294,11057.333333333332,11808.0,6.0,9.05623522561496,17.087378136028782,73.85638663835626,3.285928448095306,-0.03046828658075652,4577.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785918984369.wav,1.5,-44.268203301198,-26.001535470188998,18.266667831009002,0.0,5995.702561798877,4006.5933540989167,0.2520762657191504,11237.333333333332,11838.0,4.0,11.006601127541785,16.702329516979574,72.29106935547865,3.826502180887646,-0.06727746907979,4454.0
fibra2,RUMORE_AMBIENTALE,campione_1785918985918.wav,1.5,-44.54076310620859,-27.747478233892107,16.79328487231648,0.0,5995.341302595921,3931.557258767247,0.2658639592054657,10978.666666666666,11802.666666666666,5.333333333333333,9.369535428977516,16.171249374508193,74.4592151965143,3.2514026553730213,0.03988637713675211,4689.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785918987425.wav,1.5,-44.443769452085334,-28.398637624304996,16.045131827780338,0.0,5995.261046740668,3960.134331063573,0.2534532560210292,11104.0,11818.666666666666,6.0,9.613725620977181,17.106781390419776,73.27949298860302,3.253300582674064,-0.04834389425380523,4483.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785918988787.wav,1.5,-43.84549613969564,-26.672126753049415,17.173369386646225,0.0,5995.3530324009525,3967.956339635268,0.25595554013131727,11082.0,11786.666666666666,8.666666666666666,9.457130219082577,17.295070560370846,73.2477992205466,4.002685034839378,-0.031134911269832543,4449.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785918990298.wav,1.5,-44.77622962588262,-28.624624729962115,16.151604895920507,0.0,5995.43893224601,3928.6521877138193,0.2587005718075082,10983.333333333332,11774.0,2.0,8.746251613887514,16.774035695513273,74.47971269059923,3.2086124444776374,0.03997083954882567,4622.666666666667
fibra2,RUMORE_AMBIENTALE,campione_1785918991821.wav,1.5,-44.75381675453253,-29.426046024511297,15.327770730021232,0.0,5995.676075651806,3958.0999114453275,0.2605906942210883,11045.333333333332,11784.0,6.666666666666666,9.262023366668428,17.551428224127143,73.18654840920442,3.243376174978282,0.024373523614942057,4585.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785918993346.wav,1.5,-44.18737585000284,-27.923880697359618,16.26349515264322,0.0,5995.5711666607285,3933.307204752353,0.2658631987816243,10986.0,11716.666666666666,6.666666666666666,7.97143059838172,17.66284388849368,74.36572551312462,3.375291543271646,0.024122451792480036,4638.0
fibra2,RUMORE_AMBIENTALE,campione_1785918994890.wav,1.5,-44.36925241225403,-27.930483426238347,16.43876898601568,0.0,5995.827135156355,3982.2675854137947,0.2470534641428204,11186.0,11929.333333333332,1.3333333333333333,11.266148348787103,16.860454844344613,71.87339680686827,3.506704761434909,0.1228058574329971,4551.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785918996409.wav,1.5,-44.74785713657635,-27.36165634059838,17.38620079597797,0.0,5995.335741160867,3948.131442690449,0.26028146487005965,11034.0,11814.666666666666,8.666666666666666,9.306368914099647,17.128719523786163,73.56491156211419,3.2354833166234487,-0.12161894865345861,4650.666666666667
fibra2,RUMORE_AMBIENTALE,campione_1785918997914.wav,1.5,-44.33099259269162,-27.561916264331284,16.769076328360338,0.0,5995.364637460162,3987.9918496068785,0.2521910864660552,11187.333333333332,11818.0,5.333333333333333,10.216808434658821,17.147482523596583,72.63570904174458,3.390786077267629,-0.03145088675252453,4502.0
fibra2,RUMORE_AMBIENTALE,campione_1785918999467.wav,1.5,-44.68407130296919,-28.967581334397302,15.716489968571885,0.0,5995.248823076955,3928.155711979462,0.260110944281825,10988.0,11777.333333333332,4.0,8.78399441471146,16.657478879387494,74.55852670590104,3.159818464071761,-0.01766460197142237,4674.0
fibra2,RUMORE_AMBIENTALE,campione_1785919000801.wav,1.5,-44.53918433063593,-28.819984080322225,15.719200250313708,0.0,5995.456699875976,3963.388107854708,0.2556284342167364,11088.0,11821.333333333332,10.0,9.63019218009489,16.972113355154626,73.39769446475049,3.2783693981875635,0.04690123617652581,4613.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785919002356.wav,1.5,-44.58533431965023,-28.761640355336144,15.823693964314085,0.0,5995.207945530921,3990.065992377458,0.25531943140876323,11174.666666666666,11836.666666666666,6.0,10.347174212539256,17.022827904391853,72.62999788306888,3.227918769840551,-0.03864762889927146,4512.0
fibra2,RUMORE_AMBIENTALE,campione_1785919003853.wav,1.5,-44.27593914058101,-27.075650254285794,17.200288886295215,0.0,5995.919318129708,3944.910985773133,0.25999384497523037,11022.666666666666,11792.0,4.666666666666666,9.294416431944407,16.780408454375426,73.92517511368017,3.429848412256277,-0.020921559221993447,4539.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785919005374.wav,1.5,-44.74436091297781,-28.26032436074992,16.48403655222789,0.0,5995.152583033014,3943.4768113341297,0.2584027441262593,11074.666666666666,11832.0,6.0,9.259512485402864,16.600524249760642,74.1399632648365,2.948697153328,-0.02493086125893403,4618.666666666667
