id_fibra,banda_hz,banda_min_hz,banda_max_hz,risposta_dbfs,rumore_dbfs,snr_db,banda_coperta,risposta_std_db,std_sospetta,registrazione_sospetta,n_registrazioni_sweep,n_registrazioni_escluse_clip,confidenza_allineamento_min,confidenza_allineamento_media,confidenza_allineamento_max,significativita_min_fibra,significativita_media_fibra,n_allineamenti_incerti_fibra,std_offset_ms_fibra,copertura_pct_fibra,snr_medio_fibra,snr_minimo_fibra,banda_piu_debole_fibra
fibra1,3392-4511Hz,3391.8694235141465,4511.232264147444,-69.74627660799143,-77.56464095080749,7.818364342816054,True,0.32618373907435116,False,,18,0,0.008853973319178268,0.026024504188241603,0.056361154523419055,4.39148408645483,13.784413660515535,1,496.5885742154402,85.0,8.135957836199319,3.252690812202104,20-27Hz
fibra1,4511-6000Hz,4511.232264147444,6000.0,-82.94717785159078,-92.70014446345559,9.752966611864807,True,0.41706008310563447,False,,18,0,0.008853973319178268,0.026024504188241603,0.056361154523419055,4.39148408645483,13.784413660515535,1,496.5885742154402,85.0,8.135957836199319,3.252690812202104,20-27Hz
fibra2,20-27Hz,20.0,26.600270829256047,-67.17277001793036,-72.40958135559612,5.236811337665756,False,0.9771433555800586,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,27-35Hz,26.600270829256047,35.37872040948852,-67.29497709231028,nan,nan,False,0.7464450243309553,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,35-47Hz,35.37872040948852,47.05417722424615,-67.29599522944002,-75.00360541293948,7.707610183499455,True,1.0040822212165774,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,47-63Hz,47.05417722424615,62.58269289063796,-66.64628468481473,nan,nan,False,0.8729996325914164,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,63-83Hz,62.58269289063796,83.23582900575636,-67.7515039830606,-76.18803762250928,8.436533639448683,True,1.216566200349701,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,83-111Hz,83.23582900575636,110.70477971253825,-68.48145448070225,-76.42465969296481,7.943205212262555,True,0.8654572199079007,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,111-147Hz,110.70477971253825,147.23885612233238,-68.69734830037766,-76.62054730094839,7.923199000570733,True,2.1226153932941783,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,147-196Hz,147.23885612233238,195.82967247219528,-68.8615302854433,-77.47323920800257,8.611708922559274,True,3.3064824871686818,True,campione_1785919835612.wav,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
