id_fibra,classe,file,durata_s,rms_dbfs,picco_dbfs,crest_db,clipping_pct,baricentro_hz,banda_spettrale_hz,flatness_spettrale,rolloff_85_hz,rolloff_95_hz,picco_spettrale_hz,energia_bassa_pct,energia_media_pct,energia_alta_pct,livello_banda_bassa_db,livello_banda_media_db,livello_banda_alta_db,kurtosis,skewness,zero_crossing_rate_hz
fibra1,MOTOREa5M,campione_1785918238294.wav,5.0,-23.206359892182448,-11.021920082453915,12.184439809728532,0.0,5999.605529628653,4516.2302255843315,0.0033000800907859304,11950.6,11950.6,49.400000000000006,49.50193632863263,0.2410068310217752,50.25705684034559,107.5703925154223,84.4444641657334,107.63614116114769,2.2137171177495176,-1.2061328748439728,374.0
fibra1,MOTOREa5M,campione_1785918243383.wav,5.0,-23.216676129055422,-10.848289855170613,12.36838627388481,0.0,5999.692162654097,4514.749042830751,0.002700752459941721,11950.6,11950.6,49.400000000000006,49.60867839951777,0.1716169082734068,50.21970469220883,107.54481431404821,82.93483847810543,107.59797928636038,2.3021117909051725,-1.2353015782248373,366.2
fibra1,MOTOREa5M,campione_1785918248471.wav,5.0,-23.1939819091926,-11.037963996758737,12.156017912433864,0.0,5999.577703600337,4514.9896981597485,0.002723863313841504,11950.6,11950.6,49.400000000000006,49.61013085141217,0.17189256189550323,50.217976586692316,107.55909836980082,82.95596548829346,107.61198674321192,2.271331355401615,-1.2476065162504804,361.8
fibra1,MOTOREa5M,campione_1785918253367.wav,5.0,-23.159690034387484,-11.12626204451691,12.033427989870574,0.0,5999.590076111315,4505.322854636734,0.0027411346795334435,11950.6,11950.6,49.400000000000006,49.603063036159504,0.17331112364577383,50.223625840194735,107.59892154218008,83.0321009677998,107.6529172173165,2.3137768932049525,-1.2527205799807661,368.0
fibra1,MOTOREa5M,campione_1785918258442.wav,5.0,-23.094374983834495,-10.590594267323235,12.50378071651126,0.0,5999.583902832891,4520.88559255561,0.0026052845253097894,11950.6,11950.6,49.400000000000006,49.61910555867511,0.1652475934391893,50.215646847885715,107.71432542770525,82.93918754835467,107.76622672806212,2.4164632342457955,-1.2414191203335176,364.4
fibra1,MOTOREa5M,campione_1785918263524.wav,5.0,-23.002562634371056,-10.839975788439553,12.162586845931504,0.0,5999.563619996318,4534.963006193138,0.002928550652728565,11950.6,11950.6,49.400000000000006,49.56836048825722,0.19863867558011572,50.23300083616263,107.78164931022113,83.8102418740958,107.83949499470872,2.4282566657396796,-1.2221962901188836,390.4
fibra1,MOTOREa5M,campione_1785918268468.wav,5.0,-22.878132217931253,-10.574459483224775,12.303672734706478,0.0,5999.710722483982,4557.475055173441,0.0023230344748359174,11950.6,11950.6,49.400000000000006,49.67606959782422,0.13548911533410496,50.188441286841666,107.89869183029076,82.25626363247281,107.94325664071359,2.424861923752406,-1.219706848534412,365.2
fibra1,MOTOREa5M,campione_1785918273530.wav,5.0,-22.84508013577033,-10.643691618283402,12.20138851748693,0.0,5999.668715096259,4558.724178579125,0.0025719556329100155,11950.6,11950.6,49.400000000000006,49.62831240367347,0.16816149354029739,50.203526102786235,107.91576001878602,83.21573050411587,107.96580715879799,2.3608213395115767,-1.199145216153543,381.4
fibra1,MOTOREa5M,campione_1785918278461.wav,5.0,-22.84072300070358,-10.639179233326342,12.201543767377238,0.0,5999.666295824295,4538.565213885123,0.002656461989264653,11950.6,11950.6,49.400000000000006,49.60978180512295,0.1770961826565799,50.21312201222049,107.93870831519762,83.46512714590378,107.9912073917478,2.39049777363567,-1.2175034476520932,395.4
fibra1,RUMORE_AMBIENTALE,campione_1785916325520.wav,1.5,-41.430477854569844,-27.330778635006357,14.099699219563487,0.0,5997.078734337421,3908.1411166868334,0.23452871643852288,11484.0,11991.333333333332,8.666666666666666,14.95246937840377,12.788726066841402,72.2588045547548,78.84984975484667,78.17099338728485,85.6916282615397,2.8214301530945827,0.034995081745778346,4330.666666666667
fibra1,RUMORE_AMBIENTALE,campione_1785916327049.wav,1.5,-36.72344083302524,-21.079028065185945,15.644412767839299,0.0,5996.96763703223,3998.084551506587,0.15722021365684602,11991.333333333332,11992.666666666666,8.666666666666666,27.140050511819528,7.998837633876034,64.86111185430444,83.08391594868249,77.77807824512908,86.8676533236586,5.922420420738645,-0.21588200751733477,3254.0
fibra1,RUMORE_AMBIENTALE,campione_1785916328572.wav,1.5,-38.55738474268088,-22.89503672646509,15.662348016215791,0.0,5997.683154869362,3992.9134501748176,0.1478137522626771,11989.333333333332,11990.666666666666,10.666666666666666,28.374684962051106,7.763691341625583,63.86162369632332,83.72941531151238,78.10078743765344,87.2525043918025,4.640099578406019,0.26523392506884536,3352.0
fibra1,RUMORE_AMBIENTALE,campione_1785916330089.wav,1.5,-38.410004759618765,-21.368940628185072,17.041064131433693,0.0,5997.477941057811,4011.7254289373127,0.16377858107505938,11978.0,11990.666666666666,9.333333333333332,26.541055634191164,8.086933601725134,65.3720107640837,82.85149457219354,77.69015142201533,86.7662310842334,5.422743347741344,0.09571402285205198,3472.6666666666665
fibra1,RUMORE_AMBIENTALE,campione_1785916331620.wav,1.5,-36.558335391887795,-21.962886925421206,14.595448466466589,0.0,5997.889765908711,3998.4020013413447,0.11582769752313402,11991.333333333332,11992.0,8.666666666666666,33.389350137449746,5.697241768398446,60.91340809415182,85.45367221140863,77.77423904338124,88.06472153629761,3.0550189677390325,0.2619412467001617,2428.6666666666665
fibra1,RUMORE_AMBIENTALE,campione_1785916333134.wav,1.5,-38.20729370271548,-23.425084252920378,14.782209449795104,0.0,5997.433779779952,4000.929990760907,0.12399758209472433,11991.333333333332,11992.0,8.666666666666666,31.857497965392515,6.653193589200219,61.48930844540726,84.7979118693508,77.99609683269341,87.6537913156553,3.2012305417879965,-0.0006600402343807729,2954.6666666666665
